complexName,articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId,dong
더샵송도센텀하이브A,2536388339,중소형사무실,월세,"2,000",180,5/39,198,82,북향,20250707,전용25 양창으로 환상뷰 사진있어요 ,더하기부동산공인중개사사무소,thehagi87,A동
더샵송도센텀하이브A,2536398592,중소형사무실,월세,"1,000",50,25/39,88,36,남동향,20250707,,송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2536388305,중소형사무실,월세,500,60,37/39,80,33,북동향,20250707,전용10  센텀신축 전면호수뷰  도어락지원 국제업무지구역세권,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2536392518,중소형사무실,월세,500,50,30/39,87,36,남서향,20250707,,송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2536389245,중소형사무실,월세,"1,000",70,38/39,95,39,북서향,20250707,전용10 센텀신축 시티뷰 기둥없는호실 옵션협의가능 국제업무지구역세권,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2536367395,중소형사무실,월세,"1,000",80,26/39,76,32,남동향,20250707,"송도 센텀하이브오피스 임대, 호수뷰호실, 역세권",광장공인중개사사무소,eunsool7800,A동
더샵송도센텀하이브A,2536376777,중소형사무실,월세,500,50,5/39,81,33,,20250707,도어락설치 시티뷰 더블역세권 사무실 센텀하이브,스카이투유공인중개사사무소,twoyoo_sd,A동
더샵송도센텀하이브A,2536374880,중소형사무실,월세,"1,000",50,32/39,80,33,북동향,20250707,"전용10, o고층시티뷰o , 신축중소형 사무실, 더블 역세권",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536377473,중소형사무실,월세,"1,000",70,10/39,87,36,,20250707,"도어락,싱크대 시티뷰 더블역세권 사무실 센텀하이브",스카이투유공인중개사사무소,twoyoo_sd,A동
더샵송도센텀하이브A,2536361147,중소형사무실,월세,"2,000",170,24/39,198,82,남서향,20250707,,송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2536329164,중소형사무실,매매,3억 900,,30/39,154,64,남향,20250707,"계포,마피5000",스카이샤방공인중개사사무소,e8118182,A동
센텀하이브B동오피스,2536337651,중소형사무실,월세,"1,000",70,5/29,91,38,,20250707,,송도에이스공인중개사사무소,ace760603,B동
더샵송도센텀하이브A,2536328469,중소형사무실,매매,3억 700,,7/8,149,62,남향,20250707,"계약금포기,마피5000",스카이샤방공인중개사사무소,e8118182,A동
더샵송도센텀하이브A,2536325406,중소형사무실,월세,"1,000",75,18/39,116,48,남서향,20250707,"전용14.7 등기완료,호수뷰,부가세별도,즉시입주가능",행복드림공인중개사사무소,yookm2450,A동
센텀하이브B동오피스,2536324399,중소형사무실,월세,"2,000",140,6/29,158,65,남서향,20250707,전용20 센텀신축 막힘없는시티뷰 수전도어락지원 잔금완료 역세권사무실,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브A,2537430822,일반상가,월세,"1,000",60,27/39,88,36,북향,20250711,"센트럴파크 영구뷰, 호실내 기둥 없음, 도어락 설치",하나공인중개사사무소,r8580110,A동
더샵송도센텀하이브A,2537538124,중소형사무실,월세,"1,500",200,29/39,88,36,남서향,20250712,,복드림부동산공인중개사사무소,b8347111,A동
더샵송도센텀하이브A,2536308590,대형사무실,월세,500,60,34/39,81,33,북서향,20250705,"역세권 신축사무실, 엘리베이터 가까운 호실",샘물공인중개사사무소,naktosoul33,A동
센텀하이브B동상가,2536296862,단지내상가,월세,"1,500",100,2/29,64,27,북동향,20250705,전용8  내측상가다양한 업종가능 음식점 카페 초밥집 안경점 문구점  강추,센트로드강남공인중개사사무소,k8517500,B동
센텀하이브B동상가,2536297667,단지내상가,월세,"2,000",150,2/29,105,44,북동향,20250705,전용13.5   내측상가 음식점 카페 초밥집 안경점 문구점  강추,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브A,2536283275,대형사무실,월세,"1,000",65,19/39,116,48,북서향,20250705,"피난층 아래층, 전용14.7P, 빠른입주 시 가격조정 가능, 부별",송도올림공인중개사사무소,alllim5545,A동
더샵송도센텀하이브A,2536285488,중소형사무실,월세,"1,000",90,12/39,116,48,남동향,20250705,전용14.7  센텀신축 멋진시티뷰 렌트프리가능 도어락지원 더블역세권사무실,센트로드강남공인중개사사무소,k8517500,A동
센텀하이브B동오피스,2536280437,중소형사무실,매매,"2억 2,190",,3/29,84,35,북서향,20250705,,송도힐스카이탑부동산공인중개사사무소,r8328884,B동
더샵송도센텀하이브A,2536274472,중소형사무실,월세,500,50,5/39,81,33,북동향,20250705,전용10 대로변시티뷰 더블역세권 편리한상권 ,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536292812,중소형사무실,월세,"1,000",120,23/39,101,42,서향,20250705,,송도지인부동산공인중개사사무소,open_2020,A동
더샵송도센텀하이브A,2536275538,중소형사무실,월세,"1,000",90,30/39,48,48,남서향,20250705,"ACE.  실사진첨부,와이드형 오피스, 오션뷰.센팍뷰, 개방감최고",에이스랜드부동산공인중개사사무소,one4040101,A동
더샵송도센텀하이브A,2536267943,중소형사무실,월세,"1,000",70,19/39,95,39,남동향,20250705,전용12 신축사무실 더블역세권 빠른입주가능,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536260104,중소형사무실,월세,"1,000",75,8/39,37,37,남서향,20250705,"ACE.  로얄동호,실사진첨부,와이드형 오피스,센팍뷰,개방감최고",에이스랜드부동산공인중개사사무소,one4040101,A동
더샵송도센텀하이브A,2536261240,중소형사무실,월세,"1,000",80,35/39,76,32,남서향,20250705,"신축첫입주, 전용 9.688, 초역세권, 옆호실과 같이 임대가능합니다",해든공인중개사사무소,hadden8949,A동
더샵송도센텀하이브A,2536267511,중소형사무실,월세,"1,000",70,19/39,93,38,남동향,20250705,전용12 신축사무실 더블역세권 빠른입주가능,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536261126,중소형사무실,월세,"1,000",80,35/39,77,32,남서향,20250705,"신축첫입주, 전용 9.749, 아트센터뷰, 초역세권 사무실",해든공인중개사사무소,hadden8949,A동
더샵송도센텀하이브A,2536260673,일반상가,월세,"3,000",170,2/2,102,40,남향,20250705,"전용 12, 더블역세권, 노출 좋은 2층 코너 상가, 저렴월세, 조정가능",당근공인중개사사무소,carrot1091,A동
더샵송도센텀하이브A,2536269709,중소형사무실,월세,"1,000",70,23/39,101,42,,20250705,,닥터부동산공인중개사사무소,doctorrealtor4848,A동
더샵송도센텀하이브A,2536269112,중소형사무실,매매,"2억 1,595",,18/39,116,48,북서향,20250705,계약금포기 부가세포기 추가마피 2500  초급매,닥터부동산공인중개사사무소,doctorrealtor4848,A동
더샵송도센텀하이브A,2536260945,중소형사무실,매매,"2억 3,810",,27/39,89,37,남동향,20250705,"무피, 전용11.303 양창형 센트럴파크뷰 나와요 ",해든공인중개사사무소,hadden8949,A동
더샵송도센텀하이브A,2536260089,중소형사무실,월세,500,50,5/39,81,33,북동향,20250705,I 전용10P I 확트인뷰 I 신축오피스 I 역세권 I,송도태평양공인중개사사무소,p8316965,A동
더샵송도센텀하이브A,2536259570,중소형사무실,월세,500,50,7/39,93,38,북서향,20250705,더블역세권. 신축오피스. 저렴한 월세 ,센텀나이스공인중개사사무소,55mangaya,A동
더샵송도센텀하이브A,2536246546,중소형사무실,월세,500,47,16/39,80,33,북동향,20250705,신축 첫입주 더블역세권 탁트인 시티뷰 저렴추천매물,센텀최고공인중개사사무소,centumproperty,A동
더샵송도센텀하이브A,2536244414,일반상가,월세,"3,000",150,2/39,94,40,남동향,20250705,센텀 2층 코너 양창형 상가 임대,스카이투유공인중개사사무소,twoyoo_sd,A동
더샵송도센텀하이브A,2536243725,중소형사무실,월세,"1,000",70,24/39,86,35,,20250705,코너 고층 사무실 시티뷰 더블역세권 사무실 센텀하이브,스카이투유공인중개사사무소,twoyoo_sd,A동
더샵송도센텀하이브A,2536257959,중소형사무실,월세,"1,000",80,7/39,80,33,북동향,20250705,,해든공인중개사사무소,hadden8949,A동
더샵송도센텀하이브A,2536241500,중소형사무실,월세,500,47,13/39,80,33,북동향,20250705,신축 첫입주 국제업무지구역 초역세권 바로 입주가능한 저렴매물,센텀최고공인중개사사무소,centumproperty,A동
더샵송도센텀하이브A,2536242118,중소형사무실,월세,"1,000",120,28/39,188,78,북서향,20250705,"더블 역세권, 중소형 사무실, 전용24, 초저렴 신축, 두호실통임대",힐스카이공인중개사사무소,sonhag1365,A동
센텀하이브B동오피스,2536222100,중소형사무실,월세,500,45,7/29,81,34,북향,20250705,"전용10, 엘리베이터 앞 호실, 시티뷰, 더블 역세권, 신축사무실",힐스카이공인중개사사무소,sonhag1365,B동
더샵송도센텀하이브A,2536196212,중소형사무실,월세,"1,000",80,31/39,78,32,남서향,20250705,"MASTER 호수뷰,오션뷰,전용9.9,국제업무지구역",송도마스터공인중개사사무소,master-view,A동
더샵송도센텀하이브A,2536196867,중소형사무실,월세,600,60,5/39,80,33,동향,20250705,"MASTER 시티뷰,전용10,도어락,싱크대,바닥왁스,렌트프리1개월",송도마스터공인중개사사무소,master-view,A동
더샵송도센텀하이브A,2536192764,중소형사무실,월세,500,50,6/39,81,33,북동향,20250705,"o대로변시티뷰o , 더블 역세권, 저렴한 신축 소형 사무실",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536191941,중소형사무실,월세,600,60,5/39,80,33,북동향,20250705,"대로변시티뷰, 역세권, 저렴 신축사무실, 부별, 도어락 싱크대 설치",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536187127,중소형사무실,월세,"1,000",65,12/39,88,36,남서향,20250705,전용11 센텀신축 전면호수뷰 기둥없는호실 잔금완료 더블역세권,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2536166903,중소형사무실,월세,"1,000",120,27/39,154,64,,20250705,"센텀하이브, 전용19P, 양창코너, 뻥 뚫린뷰, 뷰맛집, 역세권",부동산시월공인중개사사무소,october-real,A동
센텀하이브B동오피스,2536187024,중소형사무실,월세,500,60,4/29,91,38,북동향,20250705,전용11 센텀하이브 시티뷰 도어락지원 더블역세권,센트로드강남공인중개사사무소,k8517500,B동
센텀하이브B동오피스,2536160274,중소형사무실,월세,"1,000",60,5/29,91,38,북동향,20250705,전용11.5  센텀신축 막힘없는시티뷰 더블역세권사무실,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브A,2534578103,대형사무실,월세,500,45,7/39,96,39,북동향,20250627,전용12 I 역세권 가성비좋은 신축사무실 ,송도이음공인중개사사무소,guid098,A동
더샵송도센텀하이브A,2534365064,중소형사무실,월세,500,50,27/39,80,33,남서향,20250627,멋진조망 반짝반짝 첫입주 서두르세요,센트로드부동산중개법인 유한회사,tower7187,A동
더샵송도센텀하이브A,2534363565,중소형사무실,월세,"2,000",180,4/39,198,82,남서향,20250627,감동적인 조망 쾌적한 구조 첫입주 서두르세요,센트로드부동산중개법인 유한회사,tower7187,A동
더샵송도센텀하이브A,2534491866,중소형사무실,월세,"1,000",65,34/39,87,36,남서향,20250627,"더블 역세권, 뷰와 채광좋은 신축 첫입주 사무실,임대료 조정가능 ",센텀최고공인중개사사무소,centumproperty,A동
더샵송도센텀하이브A,2534365382,중소형사무실,월세,500,50,28/39,80,33,남서향,20250627,멋진조망 반짝반짝 첫입주 서두르세요,센트로드부동산중개법인 유한회사,tower7187,A동
더샵송도센텀하이브A,2534218991,중소형사무실,월세,500,60,28/39,88,36,남서향,20250627,전용11 센텀신축 전면호수뷰 렌트프리등옵션가능 더블역세권,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2534340812,대형사무실,매매,"2억 2,700",,4/39,103,43,남서향,20250627,추천급매 I 전용13 I 공원과호수뷰를동시에,송도이음공인중개사사무소,guid098,A동
더샵송도센텀하이브A,2534210135,중소형사무실,월세,500,60,8/39,80,33,북동향,20250627,,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2534340980,대형사무실,매매,"1억 7,500",,19/39,88,37,남서향,20250627,추천급매 I 전용11 I 탁트인호수뷰 I 기둥없이네모반듯,송도이음공인중개사사무소,guid098,A동
더샵송도센텀하이브A,2534341044,중소형사무실,월세,500,45,7/39,95,39,북서향,20250627,"전용12P, 빠른입주가능해요. 도어락 설치해드립니다.",OK(센텀하이브)부동산중개,okayrealestate27,A동
더샵송도센텀하이브A,2534341416,대형사무실,월세,"1,000",70,37/39,102,42,남서향,20250627,전용13 I 역세권호수뷰사무실 I 기둥없이네모반듯,송도이음공인중개사사무소,guid098,A동
더샵송도센텀하이브A,2534343759,중소형사무실,월세,"2,000",170,24/39,198,82,남서향,20250627,"인기최고 코너 양창. 도어락,싱크대,블라인드까지 전부 다 해드릴게요",OK(센텀하이브)부동산중개,okayrealestate27,A동
더샵송도센텀하이브A,2538155190,중소형사무실,매매,"2억 1,000",,5/39,107,44,북서향,20250715,hey I 전용 13 역세권 대중교통이용 편리 인프라 좋음 I homes,헤이홈즈부동산공인중개사사무소,hey_homes_n,A동
더샵송도센텀하이브A,2538174494,일반상가,월세,"2,000",130,2/2,96,40,북동향,20250715,,스타자이공인중개사사무소,a8598200,A동
더샵송도센텀하이브A,2538145329,중소형사무실,월세,500,50,32/39,60,33,북서향,20250715,센팍공원뷰  신축 소형사무실 ,송도홀인원공인중개사사무소,8321222,A동
더샵송도센텀하이브A,2538135388,중소형사무실,월세,"2,000",180,30/39,273,82,남서향,20250715,,스타자이공인중개사사무소,a8598200,A동
더샵송도센텀하이브A,2538086424,중소형사무실,월세,"1,000",60,25/39,95,39,북향,20250715,"신규입주오피스, 센트럴파크 호수 도보권, 역세권 주차시설편리",흙부동산공인중개사사무소,insookgi-999,A동
더샵송도센텀하이브A,2537373733,중소형사무실,매매,"3억 5,739",,6/39,154,64,북동향,20250711,"양창 코너 자리, 무피 부가세 반환, 역세권",송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2537502838,중소형사무실,매매,"2억 1,790",,31/39,77,32,남서향,20250711,"더블 역세권 인근, 호수뷰, 포괄승계, 계포",송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2537308566,중소형사무실,월세,800,70,5/39,101,42,북동향,20250711,,송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2537398163,중소형사무실,월세,"1,000",130,6/39,154,64,북서향,20250711,,송도에이스공인중개사사무소,ace760603,A동
더샵송도센텀하이브A,2536145868,중소형사무실,월세,"1,000",80,31/39,116,48,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536142958,중소형사무실,월세,600,55,9/39,101,42,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536145548,중소형사무실,월세,"1,000",75,31/39,116,48,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536148111,대형사무실,월세,500,60,16/39,101,42,북서향,20250704,I 전용13P I 역세권 I 신축오피스 I,송도태평양공인중개사사무소,p8316965,A동
더샵송도센텀하이브A,2536144212,중소형사무실,월세,"1,000",60,15/39,88,36,남동향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536143835,중소형사무실,월세,"1,000",75,11/39,87,36,남동향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536151164,중소형사무실,월세,"2,000",170,37/39,194,81,서향,20250704,I 전용24.5P I 양창 I 코너 I 호수뷰 I 옆호수같이 임대가능 I,송도태평양공인중개사사무소,p8316965,A동
센텀하이브B동오피스,2536142578,중소형사무실,월세,500,55,7/29,91,38,북동향,20250704,,아크베이한길공인중개사사무소,hangil834557,B동
센텀하이브B동오피스,2536141677,중소형사무실,월세,500,55,7/29,90,37,북동향,20250704,,아크베이한길공인중개사사무소,hangil834557,B동
더샵송도센텀하이브A,2536146350,중소형사무실,월세,"1,000",75,17/39,116,48,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536144695,중소형사무실,월세,800,80,30/39,116,48,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536143387,중소형사무실,월세,600,55,9/39,101,42,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536128841,중소형사무실,월세,500,70,25/39,80,33,남서향,20250704,"입주협의, 막히지않은 시티뷰, 신축 소형사무실,국제없무지구역",에이원공인중개사사무소,aone8222,A동
더샵송도센텀하이브A,2536128708,중소형사무실,월세,500,70,23/39,80,33,남서향,20250704,"빠른입주, 신축 소형사무실, 막히지않은 뻥뷰",에이원공인중개사사무소,aone8222,A동
더샵송도센텀하이브A,2536130959,중소형사무실,월세,500,50,22/39,101,42,북서향,20250704,"전용12.8 , 옆호실 확장가능, 국제업무지구역세권 오피스",에이원공인중개사사무소,aone8222,A동
센텀하이브B동오피스,2536141345,중소형사무실,월세,500,50,7/29,83,34,북동향,20250704,,아크베이한길공인중개사사무소,hangil834557,B동
더샵송도센텀하이브A,2536129061,중소형사무실,월세,"1,000",75,21/39,116,48,남동향,20250704,,에이원공인중개사사무소,aone8222,A동
더샵송도센텀하이브A,2536130154,중소형사무실,매매,"1억 8,703",,12/39,89,37,남서향,20250704,,송도대방공인중개사사무소,ppisuni721224,A동
더샵송도센텀하이브A,2536129426,중소형사무실,월세,400,45,21/39,88,36,동향,20250704,,에이원공인중개사사무소,aone8222,A동
더샵송도센텀하이브A,2536107446,중소형사무실,매매,"1억 6,591",,15/39,87,36,남향,20250704,"계포,부포,추가3천.남향.호수뷰 추가해드림",대방백년공인중개사사무소,cjh1741,A동
더샵송도센텀하이브A,2536121129,중소형사무실,월세,"2,500",240,9/39,242,101,북서향,20250704,"전용30, 더블 역세권, 풀인테리어 되어있는 중소형 사무실",힐스카이공인중개사사무소,sonhag1365,A동
센텀하이브B동오피스,2536108361,중소형사무실,월세,"1,000",100,6/29,123,51,남서향,20250704,,아크베이한길공인중개사사무소,hangil834557,B동
더샵송도센텀하이브A,2536125784,중소형사무실,월세,500,65,7/39,124,52,남서향,20250704,"전용 15.75 합리적 월세, 업무 환경 최고 ",송도153부동산공인중개사사무소,yalyal0153,A동
더샵송도센텀하이브A,2536125652,중소형사무실,매매,"1억 8,794",,16/39,88,36,북동향,20250704,"계포, 부포, 조정가능, 예쁜 호수뷰, 오션뷰 ",에이원공인중개사사무소,aone8222,A동
더샵송도센텀하이브A,2536108467,중소형사무실,월세,"1,000",65,7/39,95,39,북서향,20250704,,아크베이한길공인중개사사무소,hangil834557,A동
더샵송도센텀하이브A,2536128407,중소형사무실,월세,"1,000",70,30/39,95,39,북서향,20250704,전용12  센텀신축 시티뷰 기둥없음 옵션협의가능 더블역세권사무실,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2536087182,중소형사무실,월세,"1,000",70,18/39,93,38,북동향,20250704,전용11.7 북서향 시티뷰 역세권 첫입주 ,부동산중개공간,gonggan_songdo2,A동
더샵송도센텀하이브A,2536101229,중소형사무실,월세,"1,000",70,17/39,87,36,남동향,20250704,,리우공인중개사사무소,7214677,A동
더샵송도센텀하이브A,2536086546,중소형사무실,매매,"2억 3,810",,23/39,89,37,북동향,20250704,29호 전용11.3 부가세돌려드림 양창 센트럴파크뷰 역세권 첫입주 ,부동산중개공간,gonggan_songdo2,A동
더샵송도센텀하이브A,2536069452,중소형사무실,월세,"1,000",80,18/39,87,36,남동향,20250704,"전용10.9, 한눈에 보이는 센트럴파크뷰, 2,3인 사무실 적극추천",정다운센텀공인중개사사무소,mulyou0000,A동
더샵송도센텀하이브A,2536064652,대형사무실,월세,"1,000",80,24/39,101,42,,20250704,"시티뷰,역세권,옆사무실과 같이 임대가능,부가세별도",송도의아침공인중개사사무소,avess4803,A동
더샵송도센텀하이브A,2536064306,대형사무실,월세,"1,000",70,22/36,86,35,,20250704,,송도의아침공인중개사사무소,avess4803,A동
더샵송도센텀하이브A,2536063627,대형사무실,월세,"1,000",80,37/39,93,38,,20250704,"옆호실과 같이 임대가능한 물건, 부별",송도의아침공인중개사사무소,avess4803,A동
더샵송도센텀하이브A,2536044235,복합상가,매매,6억 122,,1/39,96,41,북동향,20250704,급매 전용12.5 모서리상권 접근성용이 도보동선노출좋음,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536028800,중소형사무실,월세,"1,000",80,18/39,86,36,남향,20250704,전용11 센트럴파크공원뷰 더블역세권 뷰 좋은 신축오피스 ,윤슬공인중개사사무소,iisuk6211,A동
센텀하이브B동오피스,2536056098,중소형사무실,월세,500,50,7/29,81,34,서향,20250704,,아크베이한길공인중개사사무소,hangil834557,B동
더샵송도센텀하이브A,2536064060,대형사무실,월세,"1,000",85,19/39,108,45,,20250704,"워터프런트뷰, 옆호실과 같이 임대가능,부가세별도",송도의아침공인중개사사무소,avess4803,A동
더샵송도센텀하이브A,2536029116,중소형사무실,월세,"2,000",180,5/39,198,82,남서향,20250704,"전용25 아름다운호수와 공원뷰, 신축사무실,엘레베이터근접",윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536023531,중소형사무실,월세,500,45,28/39,95,39,북서향,20250704,"o초저렴 사무실o , 더블 역세권,  전용11.8, 기둥없는호실",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536026887,복합상가,월세,"1,500",140,2/2,80,34,남서향,20250704,전용10.37 남서향 호수방향 후면대로변 노출좋음,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536021996,중소형사무실,월세,500,50,28/39,93,38,북서향,20250704,"더블 역세권, 전용11, 초저렴 신축 사무실, 뷰좋아요",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536024274,중소형사무실,매매,"2억 4,020",,23/39,27,11,남서향,20250704,전용11 마피진행 첫입주 고층 호수뷰 오션뷰,스카이탑공인중개사사무소,j4380000,A동
더샵송도센텀하이브A,2536027057,중소형사무실,월세,"1,000",120,28/39,188,78,북서향,20250704,"더블 역세권, 중소형 사무실, 전용23, 초저렴 신축, 두호실통임대",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2536024541,중소형사무실,매매,"3억 1,860",,32/39,36,15,남향,20250704,,스카이탑공인중개사사무소,j4380000,A동
더샵송도센텀하이브A,2536023731,중소형사무실,매매,"2억 1,270",,27/39,23,9,남서향,20250704,마피진행 전용9.7 첫입주 고층 호수뷰 바다뷰 ,스카이탑공인중개사사무소,j4380000,A동
더샵송도센텀하이브A,2536024913,중소형사무실,월세,"1,000",75,21/39,116,48,남동향,20250704,전용14.7 첫입주 더블역세권 센팍뷰 ,스카이탑공인중개사사무소,j4380000,A동
센텀하이브B동오피스,2536025714,중소형사무실,월세,"1,000",90,4/29,110,45,서향,20250704,"전용13 신축오피스, 엘리베이터 근접, 휴게공간바로앞 ",윤슬공인중개사사무소,iisuk6211,B동
더샵송도센텀하이브A,2536022658,중소형사무실,매매,"2억 3,600",,37/39,26,11,남동향,20250704,무피 부가세반환 첫입주 더블역세권 고층 센팍뷰 ,스카이탑공인중개사사무소,j4380000,A동
더샵송도센텀하이브A,2536009829,중소형사무실,월세,"1,000",70,29/39,87,36,남서향,20250704,전용11  센텀신축 막힘없는호수뷰 더블역세권사무실,센트로드강남공인중개사사무소,k8517500,A동
센텀하이브B동오피스,2536027318,중소형사무실,월세,"1,000",90,4/29,110,45,서향,20250704,"전용13 엘리베이터 인접, 휴게공간 바로앞위치하여 접근용이, 신축사무실",윤슬공인중개사사무소,iisuk6211,B동
더샵송도센텀하이브A,2536028354,복합상가,월세,"1,500",140,2/2,80,34,남서향,20250704,전용10.37 남서향 호수방향 후면대로변 노출좋음,윤슬공인중개사사무소,iisuk6211,A동
더샵송도센텀하이브A,2536005907,중소형사무실,월세,500,60,25/39,80,33,북향,20250704,"o대로변 시티뷰o , 더블 역세권, 저렴한 신축 중소형 사무실",힐스카이공인중개사사무소,sonhag1365,A동
센텀하이브B동오피스,2535995004,중소형사무실,월세,500,85,5/29,102,42,북서향,20250704,신축첫입주 전용12.937 보증금탄력조정가능 ,해든공인중개사사무소,hadden8949,B동
더샵송도센텀하이브A,2536004533,중소형사무실,월세,"1,000",50,32/39,80,33,북동향,20250704,"더블 역세권, 대로변 시티뷰, 전용10, 잔금완료호실 즉시입주가능",힐스카이공인중개사사무소,sonhag1365,A동
더샵송도센텀하이브A,2535963620,중소형사무실,월세,"1,000",60,23/39,101,42,북동향,20250704,"전12.8  등기완료,부가세별도,달빛공원뷰,즉시입주가능",행복드림공인중개사사무소,yookm2450,A동
더샵송도센텀하이브A,2535985988,중소형사무실,월세,"1,000",90,4/39,134,56,북동향,20250704,,송도에이스공인중개사사무소,ace760603,A동
센텀하이브B동오피스,2535961955,대형사무실,매매,"2억 3,061",,25/29,125,52,북서향,20250704,"부포, 계포, 추가2000",유투공인중개사사무소,doctor8594848,B동
센텀하이브B동오피스,2535962007,대형사무실,매매,"2억 1,257",,25/29,116,48,,20250704,"부포, 계포, 추가2000",유투공인중개사사무소,doctor8594848,B동
센텀하이브B동오피스,2535962058,대형사무실,매매,"2억 1,633",,25/29,116,48,,20250704,"부포, 계포, 추가2000",유투공인중개사사무소,doctor8594848,B동
더샵송도센텀하이브A,2535952580,중소형사무실,월세,"2,000",170,15/39,198,82,남서향,20250704,전용25  센텀신축 코너양창 막힘없는호수뷰 옵션협의 역세권사무실,센트로드강남공인중개사사무소,k8517500,A동
더샵송도센텀하이브A,2534290548,중소형사무실,월세,"1,000",65,8/39,115,48,북서향,20250626,"전용 14.7 빠른입주가능, 역세권 사무실",미스터홈즈부동산중개송도센텀센터,re4you11,A동
더샵송도센텀하이브A,2535952741,중소형사무실,월세,"1,000",90,13/39,116,48,남동향,20250704,전용14.7   센텀신축첫입주 시티뷰 잔금완료 옵션협의가능 더블역세권,센트로드강남공인중개사사무소,k8517500,A동
센텀하이브B동오피스,2534073776,중소형사무실,월세,500,50,8/29,85,35,남동향,20250626,전용10.8 센텀신축 저렴한매물 도어락지원 더블역세권,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브A,2535958372,대형사무실,월세,"2,000",200,28/33,82,82,,20250704,신규입주 사무실  확트인 바다뷰,송도힐스부동산공인중개사사무소,ok5625000s,A동
더샵송도센텀하이브A,2534289074,대형사무실,월세,800,100,26/39,194,81,남동향,20250626,"전용 24.5 벽트는비용 임대인부담, ",미스터홈즈부동산중개송도센텀센터,re4you11,A동
더샵송도센텀하이브A,2534259858,중소형사무실,월세,300,50,28/39,96,39,남서향,20250626,"센텀 고층 저렴, 옆호실 확장 사용가능 임대인부담 ",한라시티부동산공인중개사사무소,officemate820516,A동
더샵송도센텀하이브A,2534287597,중소형사무실,월세,300,47,9/39,77,32,북동향,20250626,"전용 9.69 빠른 입주가능, 공원뷰",미스터홈즈부동산중개송도센텀센터,re4you11,A동
센텀하이브B동오피스,2534072937,중소형사무실,월세,"1,000",45,8/29,85,35,남동향,20250626,전용10.8 센텀신축 저렴한월세 수전도어락지원 더블역세권,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브A,2534063754,중소형사무실,월세,600,60,35/39,103,43,남서향,20250626,35층 고층 뻥뷰에 가격도 시원하게 깍았습니다,한라시티부동산공인중개사사무소,officemate820516,A동
더샵송도센텀하이브A,2537996758,중소형사무실,월세,"1,000",140,11/39,178,75,남서향,20250714,,송도프로부동산공인중개사사무소,a8119595,A동
